,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Year,Home_rank,Away_rank
26750,2004-07-20,Japan,Oman,1,0,AFC Asian Cup,Chongqing,China PR,True,2004,[29],[66]
26751,2004-07-21,Bahrain,Qatar,1,1,AFC Asian Cup,Beijing,China PR,True,2004,[64],[61]
26752,2004-07-21,China PR,Indonesia,5,0,AFC Asian Cup,Beijing,China PR,False,2004,[85],[91]
26753,2004-07-21,Uruguay,Brazil,1,1,Copa América,Lima,Peru,True,2004,[21],[1]
26754,2004-07-22,Turkmenistan,Iraq,2,3,AFC Asian Cup,Chengdu,China PR,True,2004,[],[43]
26755,2004-07-22,Uzbekistan,Saudi Arabia,1,0,AFC Asian Cup,Chengdu,China PR,True,2004,[82 84],[26]
26756,2004-07-23,Jordan,Kuwait,2,0,AFC Asian Cup,Jinan,China PR,True,2004,[59],[]
26757,2004-07-23,Panama,Guatemala,1,1,Friendly,Panama City,Panama,False,2004,[125],[78]
26758,2004-07-23,United Arab Emirates,South Korea,0,2,AFC Asian Cup,Jinan,China PR,True,2004,[77],[]
26759,2004-07-24,Colombia,Uruguay,1,2,Copa América,Cusco,Peru,True,2004,[39],[21]
26760,2004-07-24,Oman,Iran,2,2,AFC Asian Cup,Chongqing,China PR,True,2004,[66],[]
26761,2004-07-24,Thailand,Japan,1,4,AFC Asian Cup,Chongqing,China PR,True,2004,[60 62],[29]
26762,2004-07-25,Argentina,Brazil,2,2,Copa América,Lima,Peru,True,2004,[5],[1]
26763,2004-07-25,Bahrain,Indonesia,3,1,AFC Asian Cup,Jinan,China PR,True,2004,[64],[91]
26764,2004-07-25,China PR,Qatar,1,0,AFC Asian Cup,Beijing,China PR,False,2004,[85],[61]
26765,2004-07-26,Saudi Arabia,Iraq,1,2,AFC Asian Cup,Chengdu,China PR,True,2004,[26],[43]
26766,2004-07-26,Turkmenistan,Uzbekistan,0,1,AFC Asian Cup,Chongqing,China PR,True,2004,[],[82 84]
26767,2004-07-27,Jordan,United Arab Emirates,0,0,AFC Asian Cup,Beijing,China PR,True,2004,[59],[77]
26768,2004-07-27,South Korea,Kuwait,4,0,AFC Asian Cup,Jinan,China PR,True,2004,[],[]
26769,2004-07-28,Honduras,Panama,0,0,Friendly,Tegucigalpa,Honduras,False,2004,[47],[125]
26770,2004-07-28,Japan,Iran,0,0,AFC Asian Cup,Chongqing,China PR,True,2004,[29],[]
26771,2004-07-28,Oman,Thailand,2,0,AFC Asian Cup,Chengdu,China PR,True,2004,[66],[60 62]
26772,2004-07-30,China PR,Iraq,3,0,AFC Asian Cup,Beijing,China PR,False,2004,[85],[43]
26773,2004-07-30,Uzbekistan,Bahrain,2,2,AFC Asian Cup,Chengdu,China PR,True,2004,[82 84],[64]
26774,2004-07-31,Japan,Jordan,1,1,AFC Asian Cup,Chongqing,China PR,True,2004,[29],[59]
26775,2004-07-31,South Korea,Iran,3,4,AFC Asian Cup,Jinan,China PR,True,2004,[],[]
26776,2004-07-31,Zambia,Mauritius,3,1,COSAFA Cup,Lusaka,Zambia,False,2004,[69 71],[120]
26777,2004-08-03,Bahrain,Japan,3,4,AFC Asian Cup,Jinan,China PR,True,2004,[64],[29]
26778,2004-08-03,China PR,Iran,1,1,AFC Asian Cup,Beijing,China PR,False,2004,[85],[]
26779,2004-08-03,El Salvador,Honduras,0,4,Friendly,San Salvador,El Salvador,False,2004,[96 97],[47]
26780,2004-08-06,El Salvador,Guatemala,0,2,Friendly,Washington,United States,True,2004,[96 97],[78]
26781,2004-08-06,Iran,Bahrain,4,2,AFC Asian Cup,Beijing,China PR,True,2004,[],[64]
26782,2004-08-07,China PR,Japan,1,3,AFC Asian Cup,Beijing,China PR,False,2004,[85],[29]
26783,2004-08-07,Uganda,Kenya,1,1,Friendly,Kampala,Uganda,False,2004,[100],[76]
26784,2004-08-11,Guatemala,Trinidad and Tobago,4,1,Friendly,Guatemala,Guatemala,False,2004,[78],[]
26785,2004-08-14,Uganda,Rwanda,1,2,Friendly,Kampala,Uganda,False,2004,[100],[109]
26786,2004-08-17,Algeria,Burkina Faso,2,2,Friendly,Blida,Algeria,False,2004,[63 52],[73]
26787,2004-08-18,Austria,Germany,1,3,Friendly,Vienna,Austria,False,2004,[68],[12]
26788,2004-08-18,Canada,Guatemala,0,2,FIFA World Cup qualification,Burnaby,Canada,False,2004,[87],[78]
26789,2004-08-18,DR Congo,Mali,0,3,Friendly,Colombes,France,True,2004,[],[51]
26790,2004-08-18,Costa Rica,Honduras,2,5,FIFA World Cup qualification,Alajuela,Costa Rica,False,2004,[17 18],[47]
26791,2004-08-18,Croatia,Israel,1,0,Friendly,Varaždin,Croatia,False,2004,[20],[50]
26792,2004-08-18,Cyprus,Albania,2,1,Friendly,Limassol,Cyprus,False,2004,[98],[89]
26793,2004-08-18,Czech Republic,Greece,0,0,Friendly,Prague,Czech Republic,False,2004,[6],[30]
26794,2004-08-18,El Salvador,Panama,2,1,FIFA World Cup qualification,San Salvador,El Salvador,False,2004,[96 97],[125]
26795,2004-08-18,England,Ukraine,3,0,Friendly,Newcastle,England,False,2004,[8],[]
26796,2004-08-18,Faroe Islands,Malta,3,2,Friendly,Toftir,Faroe Islands,False,2004,[126],[128]
26797,2004-08-18,France,Bosnia and Herzegovina,1,1,Friendly,Rennes,France,False,2004,[2],[58]
26798,2004-08-18,Haiti,Brazil,0,6,Friendly,Port-au-Prince,Haiti,False,2004,[],[1]
26799,2004-08-18,Iceland,Italy,2,0,Friendly,Reykjavík,Iceland,False,2004,[56],[10]
26800,2004-08-18,Republic of Ireland,Bulgaria,1,1,Friendly,Dublin,Republic of Ireland,False,2004,[15],[34]
26801,2004-08-18,Jamaica,United States,1,1,FIFA World Cup qualification,Kingston,Jamaica,False,2004,[46 48],[]
26802,2004-08-18,Japan,Argentina,1,2,Friendly,Fukuroi,Japan,False,2004,[29],[5]
26803,2004-08-18,Jordan,Azerbaijan,1,1,Friendly,Amman,Jordan,False,2004,[59],[]
26804,2004-08-18,Kenya,Uganda,4,1,Friendly,Nairobi,Kenya,False,2004,[76],[100]
26805,2004-08-18,Latvia,Wales,0,2,Friendly,Riga,Latvia,False,2004,[53 57],[65]
26806,2004-08-18,Liechtenstein,Estonia,1,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2004,[148],[67]
26807,2004-08-18,Moldova,Georgia,1,0,Friendly,Tiraspol,Moldova,False,2004,[108],[93 94]
26808,2004-08-18,Norway,Belgium,2,2,Friendly,Oslo,Norway,False,2004,[42],[16]
26809,2004-08-18,Poland,Denmark,1,5,Friendly,Poznań,Poland,False,2004,[25],[13]
26810,2004-08-18,Romania,Finland,2,1,FIFA World Cup qualification,Bucharest,Romania,False,2004,[27],[40]
26811,2004-08-18,Russia,Lithuania,4,3,Friendly,Moscow,Russia,False,2004,[24],[103 104]
26812,2004-08-18,Scotland,Hungary,0,3,Friendly,Glasgow,Scotland,False,2004,[],[72]
26813,2004-08-18,Senegal,Ivory Coast,1,2,Friendly,Avignon,France,True,2004,[33],[]
26814,2004-08-18,Slovakia,Luxembourg,3,1,FIFA World Cup qualification,Bratislava,Slovakia,False,2004,[],[153]
26815,2004-08-18,Slovenia,Serbia,1,1,Friendly,Ljubljana,Slovenia,False,2004,[31],[]
26816,2004-08-18,Spain,Venezuela,3,2,Friendly,Las Palmas,Spain,False,2004,[3],[55]
26817,2004-08-18,Sweden,Netherlands,2,2,Friendly,Solna,Sweden,False,2004,[19],[4]
26818,2004-08-18,Switzerland,Northern Ireland,0,0,Friendly,Zürich,Switzerland,False,2004,[44],[124]
26819,2004-08-18,Tunisia,South Africa,0,2,Friendly,Tunis,Tunisia,False,2004,[45],[36]
26820,2004-08-18,Turkey,Belarus,1,2,Friendly,Denizli,Turkey,False,2004,[9],[90]
26821,2004-08-18,Zimbabwe,Botswana,2,0,Friendly,Bulawayo,Zimbabwe,False,2004,[49],[116 117]
26822,2004-08-19,Thailand,Malaysia,1,2,Friendly,Bangkok,Thailand,False,2004,[60 62],[114]
26823,2004-08-20,Vietnam,Burma,5,0,Friendly,Ho Chi Minh City,Vietnam,False,2004,[99],[]
26824,2004-08-22,India,Burma,2,1,Friendly,Ho Chi Minh City,Vietnam,True,2004,[138],[]
26825,2004-08-22,Zimbabwe,Uganda,2,0,Friendly,Harare,Zimbabwe,False,2004,[49],[100]
26826,2004-08-24,Vietnam,India,2,1,Friendly,Ho Chi Minh City,Vietnam,False,2004,[99],[138]
26827,2004-08-26,Bahrain,Kuwait,0,0,Friendly,Muharraq,Bahrain,False,2004,[64],[]
26828,2004-08-26,Yemen,Syria,1,2,Friendly,Sana'a,Yemen,False,2004,[131],[86]
26829,2004-08-28,Yemen,Syria,2,1,Friendly,Sana'a,Yemen,False,2004,[131],[86]
26830,2004-08-28,Zambia,Rwanda,2,1,Friendly,Kitwe,Zambia,False,2004,[69 71],[109]
26831,2004-08-31,Jordan,Lebanon,2,2,Friendly,Amman,Jordan,False,2004,[59],[118]
26832,2004-08-31,Maldives,Oman,0,1,Friendly,Malé,Maldives,False,2004,[141],[66]
26833,2004-09-01,Saudi Arabia,Kuwait,1,1,Friendly,Riyadh,Saudi Arabia,False,2004,[26],[]
26834,2004-09-02,Bahrain,Palestine,1,0,Friendly,Muharraq,Bahrain,False,2004,[64],[139]
26835,2004-09-03,Libya,Benin,4,1,FIFA World Cup qualification,Tripoli,Libya,False,2004,[],[123]
26836,2004-09-03,Maldives,Oman,1,2,Friendly,Malé,Maldives,False,2004,[141],[66]
26837,2004-09-03,Netherlands,Liechtenstein,3,0,Friendly,Utrecht,Netherlands,False,2004,[4],[148]
26838,2004-09-03,Spain,Scotland,1,1,Friendly,Valencia,Spain,False,2004,[3],[]
26839,2004-09-04,Albania,Greece,2,1,FIFA World Cup qualification,Tirana,Albania,False,2004,[89],[30]
26840,2004-09-04,Austria,England,2,2,FIFA World Cup qualification,Vienna,Austria,False,2004,[68],[8]
26841,2004-09-04,Azerbaijan,Wales,1,1,FIFA World Cup qualification,Baku,Azerbaijan,False,2004,[],[65]
26842,2004-09-04,Belgium,Lithuania,1,1,FIFA World Cup qualification,Charleroi,Belgium,False,2004,[16],[103 104]
26843,2004-09-04,Burkina Faso,Uganda,2,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,2004,[73],[100]
26844,2004-09-04,Canada,Honduras,1,1,FIFA World Cup qualification,Edmonton,Canada,False,2004,[87],[47]
26845,2004-09-04,Croatia,Hungary,3,0,FIFA World Cup qualification,Zagreb,Croatia,False,2004,[20],[72]
26846,2004-09-04,Denmark,Ukraine,1,1,FIFA World Cup qualification,Copenhagen,Denmark,False,2004,[13],[]
26847,2004-09-04,Estonia,Luxembourg,4,0,FIFA World Cup qualification,Tallinn,Estonia,False,2004,[67],[153]
26848,2004-09-04,Finland,Andorra,3,0,FIFA World Cup qualification,Tampere,Finland,False,2004,[40],[147]
26849,2004-09-04,France,Israel,0,0,FIFA World Cup qualification,Saint-Denis,France,False,2004,[2],[50]
26850,2004-09-04,Iceland,Bulgaria,1,3,FIFA World Cup qualification,Reykjavík,Iceland,False,2004,[56],[34]
26851,2004-09-04,Republic of Ireland,Cyprus,3,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2004,[15],[98]
26852,2004-09-04,Italy,Norway,2,1,FIFA World Cup qualification,Palermo,Italy,False,2004,[10],[42]
26853,2004-09-04,Jamaica,Panama,1,2,FIFA World Cup qualification,Kingston,Jamaica,False,2004,[46 48],[125]
26854,2004-09-04,Kenya,Malawi,3,2,FIFA World Cup qualification,Nairobi,Kenya,False,2004,[76],[106]
26855,2004-09-04,Latvia,Portugal,0,2,FIFA World Cup qualification,Riga,Latvia,False,2004,[53 57],[]
26856,2004-09-04,Malta,Sweden,0,7,FIFA World Cup qualification,Attard,Malta,False,2004,[128],[19]
26857,2004-09-04,Morocco,Tunisia,1,1,FIFA World Cup qualification,Rabat,Morocco,False,2004,[38],[45]
26858,2004-09-04,Northern Ireland,Poland,0,3,FIFA World Cup qualification,Belfast,Northern Ireland,False,2004,[124],[25]
26859,2004-09-04,Peru,Argentina,1,3,FIFA World Cup qualification,Lima,Peru,False,2004,[],[5]
26860,2004-09-04,Romania,North Macedonia,2,1,FIFA World Cup qualification,Craiova,Romania,False,2004,[27],[]
26861,2004-09-04,Russia,Slovakia,1,1,FIFA World Cup qualification,Moscow,Russia,False,2004,[24],[]
26862,2004-09-04,San Marino,Serbia,0,3,FIFA World Cup qualification,Serravalle,San Marino,False,2004,[162],[]
26863,2004-09-04,Singapore,Indonesia,2,0,Friendly,Singapore,Singapore,False,2004,[107],[91]
26864,2004-09-04,Slovenia,Moldova,3,0,FIFA World Cup qualification,Celje,Slovenia,False,2004,[31],[108]
26865,2004-09-04,Saint Kitts and Nevis,Trinidad and Tobago,1,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2004,[],[]
26866,2004-09-04,Switzerland,Faroe Islands,6,0,FIFA World Cup qualification,Basel,Switzerland,False,2004,[44],[126]
26867,2004-09-04,Turkey,Georgia,1,1,FIFA World Cup qualification,Trabzon,Turkey,False,2004,[9],[93 94]
26868,2004-09-04,United States,El Salvador,2,0,FIFA World Cup qualification,Foxborough,United States,False,2004,[],[96 97]
26869,2004-09-04,Zambia,Liberia,1,0,FIFA World Cup qualification,Lusaka,Zambia,False,2004,[69 71],[110]
26870,2004-09-05,Algeria,Gabon,0,3,FIFA World Cup qualification,Annaba,Algeria,False,2004,[63 52],[112 113 115]
26871,2004-09-05,Angola,Rwanda,1,0,FIFA World Cup qualification,Luanda,Angola,False,2004,[83],[109]
26872,2004-09-05,Brazil,Bolivia,3,1,FIFA World Cup qualification,São Paulo,Brazil,False,2004,[1],[101]
26873,2004-09-05,Chile,Colombia,0,0,FIFA World Cup qualification,Santiago,Chile,False,2004,[80],[39]
26874,2004-09-05,DR Congo,South Africa,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2004,[],[36]
26875,2004-09-05,Egypt,Cameroon,3,2,FIFA World Cup qualification,Cairo,Egypt,False,2004,[32],[14]
26876,2004-09-05,Ghana,Cape Verde,2,0,FIFA World Cup qualification,Kumasi,Ghana,False,2004,[79],[]
26877,2004-09-05,Guatemala,Costa Rica,2,1,FIFA World Cup qualification,Guatemala,Guatemala,False,2004,[78],[17 18]
26878,2004-09-05,Guinea,Botswana,4,0,FIFA World Cup qualification,Conakry,Guinea,False,2004,[102],[116 117]
26879,2004-09-05,Ivory Coast,Sudan,5,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2004,[],[105]
26880,2004-09-05,Mali,Senegal,2,2,FIFA World Cup qualification,Bamako,Mali,False,2004,[51],[33]
26881,2004-09-05,Paraguay,Venezuela,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,2004,[],[55]
26882,2004-09-05,Togo,Congo,2,0,FIFA World Cup qualification,Lomé,Togo,False,2004,[95],[]
26883,2004-09-05,Uruguay,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2004,[21],[37]
26884,2004-09-05,Zimbabwe,Nigeria,0,3,FIFA World Cup qualification,Harare,Zimbabwe,False,2004,[49],[35]
26885,2004-09-08,Andorra,Romania,1,5,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,2004,[147],[27]
26886,2004-09-08,Armenia,Finland,0,2,FIFA World Cup qualification,Yerevan,Armenia,False,2004,[],[40]
26887,2004-09-08,Austria,Azerbaijan,2,0,FIFA World Cup qualification,Vienna,Austria,False,2004,[68],[]
26888,2004-09-08,Bosnia and Herzegovina,Spain,1,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2004,[58],[3]
26889,2004-09-08,Costa Rica,Canada,1,0,FIFA World Cup qualification,San José,Costa Rica,False,2004,[17 18],[87]
26890,2004-09-08,El Salvador,Jamaica,0,3,FIFA World Cup qualification,San Salvador,El Salvador,False,2004,[96 97],[46 48]
26891,2004-09-08,Faroe Islands,France,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2004,[126],[2]
26892,2004-09-08,Georgia,Albania,2,0,FIFA World Cup qualification,Tbilisi,Georgia,False,2004,[93 94],[89]
26893,2004-09-08,Germany,Brazil,1,1,Friendly,Berlin,Germany,False,2004,[12],[1]
26894,2004-09-08,Greece,Turkey,0,0,FIFA World Cup qualification,Piraeus,Greece,False,2004,[30],[9]
26895,2004-09-08,Honduras,Guatemala,2,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2004,[47],[78]
26896,2004-09-08,Hong Kong,Kuwait,0,2,FIFA World Cup qualification,Siu Sai Wan,Hong Kong,False,2004,[142],[]
26897,2004-09-08,Hungary,Iceland,3,2,FIFA World Cup qualification,Budapest,Hungary,False,2004,[72],[56]
26898,2004-09-08,India,Japan,0,4,FIFA World Cup qualification,Calcutta,India,False,2004,[138],[29]
26899,2004-09-08,Israel,Cyprus,2,1,FIFA World Cup qualification,Ramat-Gan,Israel,False,2004,[50],[98]
26900,2004-09-08,Jordan,Iran,0,2,FIFA World Cup qualification,Amman,Jordan,False,2004,[59],[]
26901,2004-09-08,Kazakhstan,Ukraine,1,2,FIFA World Cup qualification,Almaty,Kazakhstan,False,2004,[135],[]
26902,2004-09-08,North Korea,Thailand,4,1,FIFA World Cup qualification,P'yongyang,North Korea,False,2004,[],[60 62]
26903,2004-09-08,Kyrgyzstan,Bahrain,1,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2004,[],[64]
26904,2004-09-08,Laos,Qatar,1,6,FIFA World Cup qualification,Vientiane,Laos,False,2004,[167],[61]
26905,2004-09-08,Lithuania,San Marino,4,0,FIFA World Cup qualification,Kaunas,Lithuania,False,2004,[103 104],[162]
26906,2004-09-08,Luxembourg,Latvia,3,4,FIFA World Cup qualification,Luxembourg,Luxembourg,False,2004,[153],[53 57]
26907,2004-09-08,Malaysia,China PR,0,1,FIFA World Cup qualification,George Town,Malaysia,False,2004,[114],[85]
26908,2004-09-08,Maldives,Lebanon,2,5,FIFA World Cup qualification,Malé,Maldives,False,2004,[141],[118]
26909,2004-09-08,Moldova,Italy,0,1,FIFA World Cup qualification,Chişinău,Moldova,False,2004,[108],[10]
26910,2004-09-08,Netherlands,Czech Republic,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,2004,[4],[6]
26911,2004-09-08,Norway,Belarus,1,1,FIFA World Cup qualification,Oslo,Norway,False,2004,[42],[90]
26912,2004-09-08,Palestine,Uzbekistan,0,3,FIFA World Cup qualification,Rayyan,Qatar,True,2004,[139],[82 84]
26913,2004-09-08,Panama,United States,1,1,FIFA World Cup qualification,Panama City,Panama,False,2004,[125],[]
26914,2004-09-08,Poland,England,1,2,FIFA World Cup qualification,Chorzów,Poland,False,2004,[25],[8]
26915,2004-09-08,Portugal,Estonia,4,0,FIFA World Cup qualification,Leiria,Portugal,False,2004,[],[67]
26916,2004-09-08,Scotland,Slovenia,0,0,FIFA World Cup qualification,Glasgow,Scotland,False,2004,[],[31]
26917,2004-09-08,Singapore,Oman,0,2,FIFA World Cup qualification,Singapore,Singapore,False,2004,[107],[66]
26918,2004-09-08,Slovakia,Liechtenstein,7,0,FIFA World Cup qualification,Bratislava,Slovakia,False,2004,[],[148]
26919,2004-09-08,Sri Lanka,Indonesia,2,2,FIFA World Cup qualification,Colombo,Sri Lanka,False,2004,[134],[91]
26920,2004-09-08,Sweden,Croatia,0,1,FIFA World Cup qualification,Gothenburg,Sweden,False,2004,[19],[20]
26921,2004-09-08,Switzerland,Republic of Ireland,1,1,FIFA World Cup qualification,Basel,Switzerland,False,2004,[44],[15]
26922,2004-09-08,Tajikistan,Syria,0,1,FIFA World Cup qualification,Dushanbe,Tajikistan,False,2004,[136],[86]
26923,2004-09-08,Trinidad and Tobago,Mexico,1,3,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2004,[],[7]
26924,2004-09-08,Turkmenistan,Saudi Arabia,0,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,2004,[],[26]
26925,2004-09-08,Vietnam,South Korea,1,2,FIFA World Cup qualification,Ho Chi Minh City,Vietnam,False,2004,[99],[]
26926,2004-09-08,Wales,Northern Ireland,2,2,FIFA World Cup qualification,Cardiff,Wales,False,2004,[65],[124]
26927,2004-09-08,Yemen,United Arab Emirates,3,1,FIFA World Cup qualification,Sana'a,Yemen,False,2004,[131],[77]
26928,2004-09-10,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1,0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2004,[],[]
26929,2004-09-19,Mozambique,Angola,0,1,COSAFA Cup,Maputo,Mozambique,False,2004,[127],[83]
26930,2004-09-25,British Virgin Islands,U.S. Virgin Islands,2,1,Friendly,Road Town,British Virgin Islands,False,2004,[176],[]
26931,2004-09-29,Kuwait,Syria,1,1,Friendly,Tripoli,Lebanon,True,2004,[],[86]
26932,2004-09-30,Botswana,Zambia,1,0,Friendly,Gaborone,Botswana,False,2004,[116 117],[69 71]
26933,2004-10-02,Jamaica,Guatemala,2,2,Friendly,Fort Lauderdale,United States,True,2004,[46 48],[78]
26934,2004-10-03,Gabon,Benin,2,0,Friendly,Libreville,Gabon,False,2004,[112 113 115],[123]
26935,2004-10-03,Lebanon,Kuwait,1,3,Friendly,Tripoli,Lebanon,False,2004,[118],[]
26936,2004-10-06,Lebanon,Kuwait,1,1,Friendly,Beirut,Lebanon,False,2004,[118],[]
26937,2004-10-06,Saudi Arabia,Syria,2,2,Friendly,Riyadh,Saudi Arabia,False,2004,[26],[86]
26938,2004-10-07,Oman,Iraq,1,0,Friendly,Muscat,Oman,False,2004,[66],[43]
26939,2004-10-08,Libya,Egypt,2,1,FIFA World Cup qualification,Tripoli,Libya,False,2004,[],[32]
26940,2004-10-08,Qatar,Syria,1,2,Friendly,Doha,Qatar,False,2004,[61],[86]
26941,2004-10-08,Singapore,United Arab Emirates,1,2,Friendly,Singapore,Singapore,False,2004,[107],[77]
26942,2004-10-08,Thailand,Jordan,2,3,Friendly,Bangkok,Thailand,False,2004,[60 62],[59]
26943,2004-10-09,Albania,Denmark,0,2,FIFA World Cup qualification,Tirana,Albania,False,2004,[89],[13]
26944,2004-10-09,Argentina,Uruguay,4,2,FIFA World Cup qualification,Buenos Aires,Argentina,False,2004,[5],[21]
26945,2004-10-09,Austria,Poland,1,3,FIFA World Cup qualification,Vienna,Austria,False,2004,[68],[25]
26946,2004-10-09,Azerbaijan,Northern Ireland,0,0,FIFA World Cup qualification,Baku,Azerbaijan,False,2004,[],[124]
26947,2004-10-09,Belarus,Moldova,4,0,FIFA World Cup qualification,Minsk,Belarus,False,2004,[90],[108]
26948,2004-10-09,Bolivia,Peru,1,0,FIFA World Cup qualification,La Paz,Bolivia,False,2004,[101],[]
26949,2004-10-09,Bosnia and Herzegovina,Serbia,0,0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,2004,[58],[]
26950,2004-10-09,Botswana,Kenya,2,1,FIFA World Cup qualification,Gaborone,Botswana,False,2004,[116 117],[76]
26951,2004-10-09,Cape Verde,Burkina Faso,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,2004,[],[73]
26952,2004-10-09,Colombia,Paraguay,1,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2004,[39],[]
26953,2004-10-09,Costa Rica,Guatemala,5,0,FIFA World Cup qualification,San José,Costa Rica,False,2004,[17 18],[78]
26954,2004-10-09,Croatia,Bulgaria,2,2,FIFA World Cup qualification,Zagreb,Croatia,False,2004,[20],[34]
26955,2004-10-09,Cyprus,Faroe Islands,2,2,FIFA World Cup qualification,Nicosia,Cyprus,False,2004,[98],[126]
26956,2004-10-09,Czech Republic,Romania,1,0,FIFA World Cup qualification,Prague,Czech Republic,False,2004,[6],[27]
26957,2004-10-09,El Salvador,United States,0,2,FIFA World Cup qualification,San Salvador,El Salvador,False,2004,[96 97],[]
26958,2004-10-09,England,Wales,2,0,FIFA World Cup qualification,Manchester,England,False,2004,[8],[65]
26959,2004-10-09,Finland,Armenia,3,1,FIFA World Cup qualification,Tampere,Finland,False,2004,[40],[]
26960,2004-10-09,France,Republic of Ireland,0,0,FIFA World Cup qualification,Saint-Denis,France,False,2004,[2],[15]
26961,2004-10-09,Gabon,Nigeria,1,1,FIFA World Cup qualification,Libreville,Gabon,False,2004,[112 113 115],[35]
26962,2004-10-09,Honduras,Canada,1,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2004,[47],[87]
26963,2004-10-09,Iran,Germany,0,2,Friendly,Teheran,Iran,False,2004,[],[12]
26964,2004-10-09,Israel,Switzerland,2,2,FIFA World Cup qualification,Ramat-Gan,Israel,False,2004,[50],[44]
26965,2004-10-09,Liechtenstein,Portugal,2,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2004,[148],[]
26966,2004-10-09,Luxembourg,Russia,0,4,FIFA World Cup qualification,Luxembourg,Luxembourg,False,2004,[153],[24]
26967,2004-10-09,North Macedonia,Netherlands,2,2,FIFA World Cup qualification,Skopje,North Macedonia,False,2004,[],[4]
26968,2004-10-09,Malawi,Tunisia,2,2,FIFA World Cup qualification,Blantyre,Malawi,False,2004,[106],[45]
26969,2004-10-09,Malta,Iceland,0,0,FIFA World Cup qualification,Attard,Malta,False,2004,[128],[56]
26970,2004-10-09,Panama,Jamaica,1,1,FIFA World Cup qualification,Panama City,Panama,False,2004,[125],[46 48]
26971,2004-10-09,Rwanda,Algeria,1,1,FIFA World Cup qualification,Kigali,Rwanda,False,2004,[109],[63 52]
26972,2004-10-09,Scotland,Norway,0,1,FIFA World Cup qualification,Glasgow,Scotland,False,2004,[],[42]
26973,2004-10-09,Slovakia,Latvia,4,1,FIFA World Cup qualification,Bratislava,Slovakia,False,2004,[],[53 57]
26974,2004-10-09,Slovenia,Italy,1,0,FIFA World Cup qualification,Celje,Slovenia,False,2004,[31],[10]
26975,2004-10-09,Solomon Islands,Australia,1,5,Oceania Nations Cup,Honiara,Solomon Islands,False,2004,[156],[81]
26976,2004-10-09,Spain,Belgium,2,0,FIFA World Cup qualification,Santander,Spain,False,2004,[3],[16]
26977,2004-10-09,Sri Lanka,Turkmenistan,2,2,FIFA World Cup qualification,Colombo,Sri Lanka,False,2004,[134],[]
26978,2004-10-09,Sudan,Cameroon,1,1,FIFA World Cup qualification,Omdurman,Sudan,False,2004,[105],[14]
26979,2004-10-09,Sweden,Hungary,3,0,FIFA World Cup qualification,Solna,Sweden,False,2004,[19],[72]
26980,2004-10-09,Turkey,Kazakhstan,4,0,FIFA World Cup qualification,Istanbul,Turkey,False,2004,[9],[135]
26981,2004-10-09,Ukraine,Greece,1,1,FIFA World Cup qualification,Kyïv,Ukraine,False,2004,[],[30]
26982,2004-10-09,Venezuela,Brazil,2,5,FIFA World Cup qualification,Maracaibo,Venezuela,False,2004,[55],[1]
26983,2004-10-10,Angola,Zimbabwe,1,0,FIFA World Cup qualification,Luanda,Angola,False,2004,[83],[49]
26984,2004-10-10,Benin,Ivory Coast,0,1,FIFA World Cup qualification,Cotonou,Benin,False,2004,[123],[]
26985,2004-10-10,Congo,Zambia,2,3,FIFA World Cup qualification,Brazzaville,Congo,False,2004,[],[69 71]
26986,2004-10-10,Ecuador,Chile,2,0,FIFA World Cup qualification,Quito,Ecuador,False,2004,[37],[80]
26987,2004-10-10,Ghana,DR Congo,0,0,FIFA World Cup qualification,Kumasi,Ghana,False,2004,[79],[]
26988,2004-10-10,Guinea,Morocco,1,1,FIFA World Cup qualification,Conakry,Guinea,False,2004,[102],[38]
26989,2004-10-10,Liberia,Senegal,0,3,FIFA World Cup qualification,Paynesville,Liberia,False,2004,[110],[33]
26990,2004-10-10,Togo,Mali,1,0,FIFA World Cup qualification,Lomé,Togo,False,2004,[95],[51]
